Ville;Latitude;Longitude;Date;weathercode;Temps_Label;temperature_2m_max;temperature_2m_min
Zévaco;41.89;9.05;27/07/2026;6;AVERSES;27.1;19.1
Zévaco;41.89;9.05;28/07/2026;6;AVERSES;29.1;18.4
Zévaco;41.89;9.05;29/07/2026;0;SOLEIL;29.2;19.4
Zévaco;41.89;9.05;30/07/2026;0;SOLEIL;31.1;20.2
Zévaco;41.89;9.05;31/07/2026;0;SOLEIL;31.6;22.1
Zévaco;41.89;9.05;01/08/2026;0;SOLEIL;22.0;12
Zévaco;41.89;9.05;02/08/2026;0;SOLEIL;22.0;12
Bastia;42.69;9.45;18/07/2026;0;SOLEIL;33.6;25.9
Bastia;42.69;9.45;19/07/2026;0;SOLEIL;35.5;25.1
Bastia;42.69;9.45;20/07/2026;0;SOLEIL;33.6;25
Bastia;42.69;9.45;21/07/2026;0;SOLEIL;30.6;26
Bastia;42.69;9.45;22/07/2026;0;SOLEIL;29.7;24
Bastia;42.69;9.45;23/07/2026;6;AVERSES;29.4;24.4
Bastia;42.69;9.45;24/07/2026;0;SOLEIL;28.9;23
Bastia;42.69;9.45;25/07/2026;0;SOLEIL;29.1;23.1
Bastia;42.69;9.45;26/07/2026;0;SOLEIL;29.5;23.6
Bastia;42.69;9.45;27/07/2026;0;SOLEIL;29.1;23.7
Bastia;42.69;9.45;28/07/2026;0;SOLEIL;29.1;23.7
Bastia;42.69;9.45;29/07/2026;0;SOLEIL;29.7;23.7
Bastia;42.69;9.45;30/07/2026;0;SOLEIL;30.4;24.1
Bastia;42.69;9.45;31/07/2026;0;SOLEIL;31;24.6
Bastia;42.69;9.45;01/08/2026;0;SOLEIL;22.0;12
Bastia;42.69;9.45;02/08/2026;0;SOLEIL;22.0;12
Calvi;42.56;8.75;18/07/2026;0;SOLEIL;32;24.9
Calvi;42.56;8.75;19/07/2026;0;SOLEIL;34.1;26.7
Calvi;42.56;8.75;20/07/2026;0;SOLEIL;33.1;26.6
Calvi;42.56;8.75;21/07/2026;0;SOLEIL;31.6;26.5
Calvi;42.56;8.75;22/07/2026;0;SOLEIL;29.9;21.9
Calvi;42.56;8.75;23/07/2026;0;SOLEIL;28.6;24.9
Calvi;42.56;8.75;24/07/2026;0;SOLEIL;29;22.6
Calvi;42.56;8.75;25/07/2026;0;SOLEIL;28.7;21.6
Calvi;42.56;8.75;26/07/2026;0;SOLEIL;29.6;23.4
Calvi;42.56;8.75;27/07/2026;0;SOLEIL;29;23.1
Calvi;42.56;8.75;28/07/2026;0;SOLEIL;29.6;23.1
Calvi;42.56;8.75;29/07/2026;0;SOLEIL;29.2;23.2
Calvi;42.56;8.75;30/07/2026;0;SOLEIL;30.2;23.4
Calvi;42.56;8.75;31/07/2026;0;SOLEIL;31.1;24
Calvi;42.56;8.75;01/08/2026;0;SOLEIL;22.0;12
Calvi;42.56;8.75;02/08/2026;0;SOLEIL;22.0;12
Cervione;42.33;9.49;18/07/2026;0;SOLEIL;34.5;22.2
Cervione;42.33;9.49;19/07/2026;0;SOLEIL;32.9;22.9
Cervione;42.33;9.49;20/07/2026;0;SOLEIL;31.6;22.9
Cervione;42.33;9.49;21/07/2026;6;AVERSES;30.1;23.1
Cervione;42.33;9.49;22/07/2026;6;AVERSES;27.9;21.1
Cervione;42.33;9.49;23/07/2026;6;AVERSES;27.2;20.5
Cervione;42.33;9.49;24/07/2026;0;SOLEIL;26.4;18.6
Cervione;42.33;9.49;25/07/2026;0;SOLEIL;27.2;18.5
Cervione;42.33;9.49;26/07/2026;0;SOLEIL;27.4;19.1
Cervione;42.33;9.49;27/07/2026;0;SOLEIL;27.1;19.7
Cervione;42.33;9.49;28/07/2026;0;SOLEIL;27.1;19.7
Cervione;42.33;9.49;29/07/2026;0;SOLEIL;28;20
Cervione;42.33;9.49;30/07/2026;0;SOLEIL;29.1;20.6
Cervione;42.33;9.49;31/07/2026;0;SOLEIL;29.5;21.6
Cervione;42.33;9.49;01/08/2026;0;SOLEIL;22.0;12
Cervione;42.33;9.49;02/08/2026;0;SOLEIL;22.0;12
Corte;42.3;9.15;18/07/2026;0;SOLEIL;36.6;18.4
Corte;42.3;9.15;19/07/2026;0;SOLEIL;36.6;18.6
Corte;42.3;9.15;20/07/2026;0;SOLEIL;35.7;18.6
Corte;42.3;9.15;21/07/2026;6;AVERSES;34.5;20.1
Corte;42.3;9.15;22/07/2026;6;AVERSES;30.5;17.5
Corte;42.3;9.15;23/07/2026;6;AVERSES;30.6;19.1
Corte;42.3;9.15;24/07/2026;0;SOLEIL;28.2;16.6
Corte;42.3;9.15;25/07/2026;0;SOLEIL;30.4;16.4
Corte;42.3;9.15;26/07/2026;6;AVERSES;30.6;17.2
Corte;42.3;9.15;27/07/2026;6;AVERSES;30.4;18.1
Corte;42.3;9.15;28/07/2026;6;AVERSES;30.1;18.1
Corte;42.3;9.15;29/07/2026;6;AVERSES;31.6;18.1
Corte;42.3;9.15;30/07/2026;0;SOLEIL;33;18.7
Corte;42.3;9.15;31/07/2026;0;SOLEIL;34.2;18.7
Corte;42.3;9.15;01/08/2026;0;SOLEIL;22.0;12
Corte;42.3;9.15;02/08/2026;0;SOLEIL;22.0;12
Pietralba;42.54;9.18;18/07/2026;0;SOLEIL;34;22.1
Pietralba;42.54;9.18;19/07/2026;0;SOLEIL;34;22.7
Pietralba;42.54;9.18;20/07/2026;0;SOLEIL;32.5;22.9
Pietralba;42.54;9.18;21/07/2026;0;SOLEIL;30;22.7
Pietralba;42.54;9.18;22/07/2026;6;AVERSES;28.9;19.1
Pietralba;42.54;9.18;23/07/2026;6;AVERSES;27;20.1
Pietralba;42.54;9.18;24/07/2026;0;SOLEIL;27.1;18
Pietralba;42.54;9.18;25/07/2026;0;SOLEIL;28;18.2
Pietralba;42.54;9.18;26/07/2026;0;SOLEIL;28.5;19
Pietralba;42.54;9.18;27/07/2026;6;AVERSES;27.9;18.6
Pietralba;42.54;9.18;28/07/2026;6;AVERSES;28.5;18.9
Pietralba;42.54;9.18;29/07/2026;0;SOLEIL;28.6;19.5
Pietralba;42.54;9.18;30/07/2026;0;SOLEIL;29.9;20.4
Pietralba;42.54;9.18;31/07/2026;0;SOLEIL;31.1;20.7
Pietralba;42.54;9.18;01/08/2026;0;SOLEIL;22.0;12
Pietralba;42.54;9.18;02/08/2026;0;SOLEIL;22.0;12
Prunelli-di-Fiumorbo;42.01;9.32;18/07/2026;0;SOLEIL;31.9;18.5
Prunelli-di-Fiumorbo;42.01;9.32;19/07/2026;0;SOLEIL;33.6;21.1
Prunelli-di-Fiumorbo;42.01;9.32;20/07/2026;0;SOLEIL;32.6;20.5
Prunelli-di-Fiumorbo;42.01;9.32;21/07/2026;0;SOLEIL;32;22.1
Prunelli-di-Fiumorbo;42.01;9.32;22/07/2026;6;AVERSES;29;20.1
Prunelli-di-Fiumorbo;42.01;9.32;23/07/2026;6;AVERSES;27.2;19.9
Prunelli-di-Fiumorbo;42.01;9.32;24/07/2026;6;AVERSES;25.9;18.6
Prunelli-di-Fiumorbo;42.01;9.32;25/07/2026;6;AVERSES;27.6;18.9
Prunelli-di-Fiumorbo;42.01;9.32;26/07/2026;6;AVERSES;28.1;19
Prunelli-di-Fiumorbo;42.01;9.32;27/07/2026;6;AVERSES;27.2;19.4
Prunelli-di-Fiumorbo;42.01;9.32;28/07/2026;6;AVERSES;27.9;19.2
Prunelli-di-Fiumorbo;42.01;9.32;29/07/2026;6;AVERSES;29;19.6
Prunelli-di-Fiumorbo;42.01;9.32;30/07/2026;6;AVERSES;30.1;20.1
Prunelli-di-Fiumorbo;42.01;9.32;31/07/2026;0;SOLEIL;30.6;21.2
Prunelli-di-Fiumorbo;42.01;9.32;01/08/2026;0;SOLEIL;22.0;12
Prunelli-di-Fiumorbo;42.01;9.32;02/08/2026;0;SOLEIL;22.0;12
Rogliano;42.95;9.41;18/07/2026;0;SOLEIL;33.1;24.2
Rogliano;42.95;9.41;19/07/2026;0;SOLEIL;32.6;25.7
Rogliano;42.95;9.41;20/07/2026;0;SOLEIL;32.5;26.2
Rogliano;42.95;9.41;21/07/2026;0;SOLEIL;29.4;24.6
Rogliano;42.95;9.41;22/07/2026;0;SOLEIL;28.5;23.1
Rogliano;42.95;9.41;23/07/2026;6;AVERSES;26.2;23
Rogliano;42.95;9.41;24/07/2026;0;SOLEIL;27.4;22.4
Rogliano;42.95;9.41;25/07/2026;0;SOLEIL;27.7;22.9
Rogliano;42.95;9.41;26/07/2026;0;SOLEIL;26.6;22.6
Rogliano;42.95;9.41;27/07/2026;0;SOLEIL;27.1;22.2
Rogliano;42.95;9.41;28/07/2026;0;SOLEIL;27.2;22.2
Rogliano;42.95;9.41;29/07/2026;0;SOLEIL;28.5;22.1
Rogliano;42.95;9.41;30/07/2026;0;SOLEIL;29.1;24
Rogliano;42.95;9.41;31/07/2026;0;SOLEIL;29.4;23.6
Rogliano;42.95;9.41;01/08/2026;0;SOLEIL;22.0;12
Rogliano;42.95;9.41;02/08/2026;0;SOLEIL;22.0;12
Vico;42.16;8.8;18/07/2026;0;SOLEIL;34.6;18.7
Vico;42.16;8.8;19/07/2026;0;SOLEIL;35.1;17.1
Vico;42.16;8.8;20/07/2026;0;SOLEIL;35.5;19
Vico;42.16;8.8;21/07/2026;0;SOLEIL;32.2;17.7
Vico;42.16;8.8;22/07/2026;6;AVERSES;30.2;14.9
Vico;42.16;8.8;23/07/2026;0;SOLEIL;29.9;16.6
Vico;42.16;8.8;24/07/2026;6;AVERSES;28.9;14.6
Vico;42.16;8.8;25/07/2026;0;SOLEIL;29.2;14.5
Vico;42.16;8.8;26/07/2026;0;SOLEIL;28.6;16.2
Vico;42.16;8.8;27/07/2026;6;AVERSES;29;15.7
Vico;42.16;8.8;28/07/2026;0;SOLEIL;30.2;15.2
Vico;42.16;8.8;29/07/2026;0;SOLEIL;31.5;15.6
Vico;42.16;8.8;30/07/2026;0;SOLEIL;32.6;16.2
Vico;42.16;8.8;31/07/2026;0;SOLEIL;32.1;16.1
Vico;42.16;8.8;01/08/2026;0;SOLEIL;22.0;12
Vico;42.16;8.8;02/08/2026;0;SOLEIL;22.0;12
